work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
cec-sandwich-v2, 10, 200, 10, 10, 474.13, 9.80789443, 17, 7.842009, 31846
base-cec-sandwich-v2, 10, 200, 10, 10, 340.36, 7.09665124, , 0, 
cec-sandwich-v2, 10, 200, 10, 10, 477.09, 9.82904217, 21, 5.513176, 39134
base-cec-sandwich-v2, 10, 200, 10, 10, 348.45, 7.12480730, , 0, 
cec-sandwich-v2, 10, 200, 10, 10, 490.78, 9.77664992, 25, 8.046969, 46473
base-cec-sandwich-v2, 10, 200, 10, 10, 353.62, 7.14676004, , 0, 
cec-sandwich-v2, 10, 200, 10, 10, 489.48, 9.75494782, 21, 6.931404, 39152
base-cec-sandwich-v2, 10, 200, 10, 10, 354.36, 7.08564426, , 0, 
cec-sandwich-v2, 10, 200, 10, 10, 476.09, 9.77985801, 28, 4.691193, 51981
base-cec-sandwich-v2, 10, 200, 10, 10, 348.60, 7.12009632, , 0, 
cec-sandwich-v2, 10, 200, 10, 10, 486.22, 9.73954856, 15, 5.338567, 28001
base-cec-sandwich-v2, 10, 200, 10, 10, 345.63, 7.14717669, , 0, 
base-cec-sandwich-v2, 10, 200, 25, 10, 338.93, 7.08366810, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 481.93, 9.81041978, 59, 4.966478, 109309
base-cec-sandwich-v2, 10, 200, 25, 10, 347.17, 7.10946856, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 475.87, 9.80554874, 41, 7.950923, 76048
base-cec-sandwich-v2, 10, 200, 25, 10, 343.09, 7.08616564, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 482.13, 9.78742133, 61, 9.911494, 112978
base-cec-sandwich-v2, 10, 200, 25, 10, 355.95, 7.13382858, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 472.99, 9.84051529, 61, 7.117846, 112779
base-cec-sandwich-v2, 10, 200, 25, 10, 344.16, 7.11550093, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 472.60, 9.80471336, 54, 4.758897, 100078
base-cec-sandwich-v2, 10, 200, 25, 10, 346.42, 7.12439429, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 467.50, 9.80468852, 80, 5.968503, 147820
base-cec-sandwich-v2, 10, 200, 25, 10, 339.67, 7.10315875, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 480.01, 9.79175546, 69, 5.148822, 127646
base-cec-sandwich-v2, 10, 200, 25, 10, 339.94, 7.09220712, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 483.58, 9.81985114, 77, 4.392141, 142197
