work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
gradient-descent-1, 10, 400, 10, 10, 346.62, 7.70037858, 26, 10.297759, 85796, 36.4, 33.032.8, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 186.20, 4.13249415, , 0, , 32.8, 30.531.1, 30.5
gradient-descent-1, 10, 400, 10, 10, 342.92, 7.16623940, 24, 15.25536, 79779, 32.2, 45.133.5, 32.5
base-gradient-descent-1, 10, 400, 10, 10, 200.86, 4.27587246, , 0, , 31.1, 32.530.1, 33.4
gradient-descent-1, 10, 400, 10, 10, 332.40, 7.16876829, 20, 15.872685, 66500, 31.5, 32.530.6, 33.0
base-gradient-descent-1, 10, 400, 10, 10, 199.60, 4.26320747, , 0, , 30.6, 32.530.6, 32.5
gradient-descent-1, 10, 400, 10, 10, 365.65, 7.88543749, 18, 8.35583600000001, 59874, 30.5, 32.030.6, 33.4
base-gradient-descent-1, 10, 400, 10, 10, 204.34, 4.26545269, , 0, , 30.6, 32.531.1, 33.4
gradient-descent-1, 10, 400, 10, 10, 386.46, 7.94831197, 26, 10.366551, 85592, 33.0, 33.030.8, 33.0
base-gradient-descent-1, 10, 400, 10, 10, 199.37, 4.25828401, , 0, , 30.6, 32.032.0, 33.0
gradient-descent-1, 10, 400, 10, 10, 373.09, 7.90424831, 25, 10.60723, 82226, 30.6, 32.533.2, 34.4
base-gradient-descent-1, 10, 400, 10, 10, 194.79, 4.25686829, , 0, , 31.1, 33.430.1, 33.0
gradient-descent-1, 10, 400, 10, 10, 376.62, 7.91366954, 19, 8.724467, 63636, 30.6, 32.030.5, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 202.50, 4.27205887, , 0, , 30.6, 32.032.2, 33.4
gradient-descent-1, 10, 400, 10, 10, 370.53, 7.93093714, 22, 9.90385000000001, 72941, 31.5, 33.029.6, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 203.33, 4.28335003, , 0, , 30.6, 32.035.2, 34.0
gradient-descent-1, 10, 400, 10, 10, 378.56, 7.93328488, 26, 15.617649, 85968, 31.1, 33.429.6, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 192.67, 4.26309962, , 0, , 30.1, 31.534.5, 32.5
gradient-descent-1, 10, 400, 10, 10, 339.26, 7.67916873, 34, 11.233085, 110999, 34.2, 31.534.8, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 187.53, 4.15391625, , 0, , 32.0, 30.131.5, 30.1
gradient-descent-1, 10, 400, 10, 10, 306.58, 6.92621004, 19, 19.324683, 63017, 34.0, 30.531.4, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 179.73, 4.16004119, , 0, , 31.1, 30.132.8, 30.5
gradient-descent-1, 10, 400, 10, 10, 310.54, 6.99835360, 25, 9.395419, 82796, 36.9, 31.033.8, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 188.37, 4.14528302, , 0, , 32.5, 30.132.0, 31.0
gradient-descent-1, 10, 400, 10, 10, 312.88, 6.99247716, 20, 11.321059, 66543, 33.0, 31.033.0, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 184.82, 4.17283895, , 0, , 33.0, 30.532.0, 31.0
gradient-descent-1, 10, 400, 10, 10, 354.11, 7.74881191, 26, 9.70319400000001, 86451, 34.0, 31.531.8, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 188.35, 4.15368297, , 0, , 31.1, 30.532.0, 30.5
gradient-descent-1, 10, 400, 10, 10, 349.54, 7.71460761, 18, 6.86359, 59979, 32.8, 31.042.5, 32.8
base-gradient-descent-1, 10, 400, 10, 10, 308.70, 4.45188493, , 0, , 56.5, 31.132.5, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 187.23, 4.15430975, , 0, , 33.0, 31.532.8, 30.1
gradient-descent-1, 10, 400, 10, 10, 357.09, 7.73170969, 12, 16.264627, 40320, 38.6, 30.131.5, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 190.73, 4.14728905, , 0, , 31.5, 30.131.5, 30.5
gradient-descent-1, 10, 400, 10, 10, 347.55, 7.68500622, 25, 14.940148, 82301, 35.9, 31.233.0, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 187.29, 4.15704667, , 0, , 32.0, 31.532.0, 31.0
gradient-descent-1, 10, 400, 10, 10, 332.65, 7.63124373, 16, 13.257299, 53615, 31.5, 30.531.1, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 181.41, 4.14663420, , 0, , 36.1, 33.833.2, 30.5
gradient-descent-1, 10, 400, 10, 10, 306.23, 6.98315065, 31, 13.993102, 102498, 34.9, 30.133.0, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 182.97, 4.15915909, , 0, , 32.8, 30.531.5, 30.5
gradient-descent-1, 10, 400, 10, 10, 354.26, 7.72545006, 28, 16.176208, 92345, 38.1, 31.031.1, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 182.76, 4.17332468, , 0, , 31.1, 31.032.0, 30.1
gradient-descent-1, 10, 400, 10, 10, 348.15, 7.67654807, 19, 15.81549, 62890, 36.4, 30.532.5, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 187.50, 4.14935963, , 0, , 32.8, 31.032.0, 31.0
gradient-descent-1, 10, 400, 10, 10, 411.09, 7.93154245, 26, 15.739705, 86117, 32.5, 31.041.5, 32.5
base-gradient-descent-1, 10, 400, 10, 10, 194.44, 4.17318627, , 0, , 34.0, 33.033.2, 30.5
gradient-descent-1, 10, 400, 10, 10, 357.44, 7.77655100, 31, 8.42533800000001, 102024, 32.2, 30.535.0, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 190.07, 4.17505542, , 0, , 32.8, 31.033.0, 30.5
