work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
cec-mixed-v2, 5, 400, 10, 10, 532.44, 9.58118455, 33, 0.113658999999998, 122913
base-cec-mixed-v2, 5, 400, 10, 10, 391.14, 7.08672650, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 530.96, 9.56633542, 13, 0.322651999999998, 49025
base-cec-mixed-v2, 5, 400, 10, 10, 403.07, 7.13749914, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 535.20, 9.58504564, 18, 0.110731999999999, 67360
base-cec-mixed-v2, 5, 400, 10, 10, 399.70, 7.10939866, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 547.82, 9.63147335, 23, 0.203004999999997, 86004
base-cec-mixed-v2, 5, 400, 10, 10, 396.45, 7.08472907, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 534.76, 9.53026254, 23, 0.278425999999996, 86045
base-cec-mixed-v2, 5, 400, 10, 10, 397.14, 7.10471639, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 530.41, 9.56354388, 33, 0.140270999999998, 122864
base-cec-mixed-v2, 5, 400, 10, 10, 400.12, 7.11304249, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 535.59, 9.53989160, 14, 0.0222989999999967, 52824
base-cec-mixed-v2, 5, 400, 10, 10, 396.65, 7.08660426, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 530.80, 9.51110209, 14, 0.0974639999999951, 52623
base-cec-mixed-v2, 5, 400, 10, 10, 404.04, 7.13458226, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 541.90, 9.56384453, 18, 0.0728209999999976, 67367
base-cec-mixed-v2, 5, 400, 10, 10, 387.86, 7.04574453, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 563.44, 9.68022798, 24, 0.133800000000001, 89883
base-cec-mixed-v2, 5, 400, 10, 10, 414.66, 7.17184718, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 556.69, 9.62100722, 23, 0.175184000000002, 85939
base-cec-mixed-v2, 5, 400, 10, 10, 396.52, 7.09725037, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 537.58, 9.58650617, 24, 0.236542, 89428
base-cec-mixed-v2, 5, 400, 10, 10, 391.00, 7.06131967, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 539.19, 9.59561601, 18, 0.230756999999997, 67423
base-cec-mixed-v2, 5, 400, 10, 10, 395.96, 7.08713600, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 537.58, 9.57632238, 24, 0.181761999999999, 89516
base-cec-mixed-v2, 5, 400, 10, 10, 396.42, 7.09342950, , 0, 
base-cec-mixed-v2, 5, 400, 25, 10, 425.62, 7.22812394, , 0, 
cec-mixed-v2, 5, 400, 25, 10, 733.49, 9.96503413, 70, 0.0746269999999996, 260403
base-cec-mixed-v2, 5, 400, 25, 10, 553.05, 7.39567413, , 0, 
