work,dimension,population_size,max_gens,alpha,RAM,PKG,seconds,generations,diff_fitness,evaluations,initial_temp
intel-3, 5, 400, 10, 10, 16.10, 156.47, 24.39207590, 18, 0.307023000000015, 67567, 60.0
base-intel-3, 5, 400, 10, 10, 12.04, 115.22, 17.68898106, , 0, , 59.0
intel-3, 5, 400, 10, 10, 16.61, 156.62, 24.30419038, 24, 0.212430999999981, 89909, 59.0
base-intel-3, 5, 400, 10, 10, 11.74, 111.20, 17.57429085, , 0, , 59.0
intel-3, 5, 400, 10, 10, 15.78, 156.47, 24.15025208, 21, 0.0607830000000149, 78462, 59.0
base-intel-3, 5, 400, 10, 10, 12.06, 113.75, 17.92724413, , 0, , 60.0
intel-3, 5, 400, 10, 10, 15.88, 155.69, 24.21355125, 19, 0.188587999999982, 70994, 60.0
base-intel-3, 5, 400, 10, 10, 12.25, 115.16, 17.76026697, , 0, , 63.0
intel-3, 5, 400, 10, 10, 14.30, 156.78, 24.24611792, 28, 0.139903000000004, 104712, 62.0
base-intel-3, 5, 400, 10, 10, 10.78, 111.48, 17.30778777, , 0, , 61.0
intel-3, 5, 400, 10, 10, 15.43, 156.69, 24.48917999, 28, 0.22430300000002, 104625, 62.0
base-intel-3, 5, 400, 10, 10, 11.61, 113.33, 17.67503545, , 0, , 60.0
intel-3, 5, 400, 10, 10, 15.98, 158.48, 24.37930778, 35, 0.336257999999987, 130193, 59.0
base-intel-3, 5, 400, 10, 10, 13.98, 115.68, 18.41161607, , 0, , 60.0
intel-3, 5, 400, 10, 10, 20.33, 165.09, 25.93125802, 29, 0.129229000000009, 108087, 59.0
base-intel-3, 5, 400, 10, 10, 14.76, 115.73, 18.29720003, , 0, , 57.0
intel-3, 5, 400, 10, 10, 18.84, 160.02, 25.05802260, 14, 0.208288999999979, 52607, 60.0
base-intel-3, 5, 400, 10, 10, 12.65, 114.92, 17.81673067, , 0, , 62.0
intel-3, 5, 400, 10, 10, 16.69, 155.49, 24.46977391, 19, 0.17150300000003, 71246, 60.0
base-intel-3, 5, 400, 10, 10, 12.34, 116.81, 17.97294965, , 0, , 62.0
intel-3, 5, 400, 10, 10, 16.20, 156.80, 24.31198692, 14, 0.11638099999999, 52796, 63.0
base-intel-3, 5, 400, 10, 10, 15.35, 117.57, 18.49361792, , 0, , 62.0
intel-3, 5, 400, 10, 10, 17.16, 157.88, 24.54980942, 20, 0.189052000000004, 74777, 60.0
base-intel-3, 5, 400, 10, 10, 11.52, 115.82, 17.59219679, , 0, , 59.0
intel-3, 5, 400, 10, 10, 17.66, 158.36, 24.87116464, 25, 0.273721000000023, 93454, 60.0
base-intel-3, 5, 400, 10, 10, 12.71, 113.17, 17.86416667, , 0, , 58.0
intel-3, 5, 400, 10, 10, 22.47, 163.37, 26.26273048, 22, 0.296207999999979, 82473, 63.0
base-intel-3, 5, 400, 10, 10, 17.51, 116.70, 18.89894005, , 0, , 59.0
base-intel-3, 5, 400, 25, 10, 13.80, 116.04, 18.18833477, , 0, , 60.0
intel-3, 5, 400, 25, 10, 16.97, 157.98, 24.71612012, 48, 0.117143999999996, 178342, 61.0
base-intel-3, 5, 400, 25, 10, 15.47, 123.75, 19.13011923, , 0, , 62.0
intel-3, 5, 400, 25, 10, 16.02, 156.78, 24.59914986, 52, 0.021191999999985, 193374, 61.0
base-intel-3, 5, 400, 25, 10, 11.81, 115.45, 17.84538189, , 0, , 63.0
intel-3, 5, 400, 25, 10, 18.35, 163.29, 25.47479868, 38, 0.113578000000018, 141864, 62.0
base-intel-3, 5, 400, 25, 10, 12.44, 114.65, 17.82622788, , 0, , 62.0
intel-3, 5, 400, 25, 10, 16.56, 155.32, 24.60219857, 54, 0.147283000000016, 200480, 60.0
base-intel-3, 5, 400, 25, 10, 11.97, 115.31, 17.75993741, , 0, , 59.0
intel-3, 5, 400, 25, 10, 19.53, 159.56, 25.26661230, 52, 0.011999000000003, 193227, 59.0
base-intel-3, 5, 400, 25, 10, 11.63, 115.24, 17.64442398, , 0, , 60.0
intel-3, 5, 400, 25, 10, 15.94, 160.38, 24.75396847, 63, 0.102299000000016, 234163, 58.0
base-intel-3, 5, 400, 25, 10, 11.88, 111.95, 17.70242082, , 0, , 58.0
intel-3, 5, 400, 25, 10, 20.68, 158.27, 25.25082330, 54, 0.228616999999986, 200800, 59.0
base-intel-3, 5, 400, 25, 10, 15.63, 114.40, 18.37514943, , 0, , 59.0
intel-3, 5, 400, 25, 10, 17.23, 157.41, 24.83642746, 55, 0.0528600000000097, 204316, 58.0
base-intel-3, 5, 400, 25, 10, 12.80, 114.91, 18.07330467, , 0, , 66.0
intel-3, 5, 400, 25, 10, 15.24, 157.99, 24.40062249, 67, 0.031772999999987, 249043, 60.0
base-intel-3, 5, 400, 25, 10, 13.09, 112.43, 18.02227941, , 0, , 63.0
intel-3, 5, 400, 25, 10, 17.78, 159.11, 25.20322229, 29, 0.142691000000013, 108311, 61.0
base-intel-3, 5, 400, 25, 10, 11.78, 115.35, 17.84103671, , 0, , 64.0
intel-3, 5, 400, 25, 10, 16.32, 155.47, 24.54986647, 35, 0.135221999999999, 130446, 62.0
base-intel-3, 5, 400, 25, 10, 12.41, 114.35, 17.86961498, , 0, , 62.0
intel-3, 5, 400, 25, 10, 16.05, 154.30, 24.47386809, 31, 0.134035999999981, 115603, 60.0
base-intel-3, 5, 400, 25, 10, 11.48, 116.07, 17.48662424, , 0, , 60.0
intel-3, 5, 400, 25, 10, 20.21, 158.82, 25.28638297, 31, 0.130882999999983, 115764, 61.0
base-intel-3, 5, 400, 25, 10, 11.96, 112.24, 17.61546761, , 0, , 60.0
intel-3, 5, 400, 25, 10, 16.27, 154.27, 24.43989753, 54, 0.101335000000006, 200672, 58.0
base-intel-3, 5, 400, 25, 10, 11.80, 114.48, 17.56626257, , 0, , 59.0
intel-3, 5, 400, 25, 10, 15.81, 157.61, 24.27626307, 49, 0.123467000000005, 181964, 58.0
base-intel-3, 5, 400, 25, 10, 13.79, 116.12, 18.13166663, , 0, , 59.0
intel-3, 5, 400, 25, 10, 20.36, 163.58, 25.33671616, 37, 0.120814999999993, 137837, 58.0
base-intel-3, 5, 400, 25, 10, 12.64, 115.41, 17.86874961, , 0, , 59.0
intel-3, 5, 400, 25, 10, 18.10, 158.23, 24.80029178, 37, 0.19604099999998, 137679, 63.0
base-intel-3, 5, 400, 25, 10, 12.43, 115.25, 17.99170777, , 0, , 62.0
intel-3, 5, 400, 25, 10, 18.67, 158.70, 25.21394845, 52, 0.0648800000000165, 193498, 62.0
base-intel-3, 5, 400, 25, 10, 12.30, 115.76, 17.93110031, , 0, , 63.0
intel-3, 5, 400, 25, 10, 19.50, 159.76, 25.50074578, 35, 0.149337000000003, 130691, 62.0
base-intel-3, 5, 400, 25, 10, 10.62, 114.28, 17.32058482, , 0, , 62.0
intel-3, 5, 400, 25, 10, 18.20, 158.42, 24.94210631, 31, 0.104802000000007, 115685, 60.0
base-intel-3, 5, 400, 25, 10, 12.02, 116.34, 17.80435727, , 0, , 59.0
intel-3, 5, 400, 25, 10, 16.25, 160.84, 24.97892230, 54, 0.057106000000033, 200678, 60.0
base-intel-3, 5, 400, 25, 10, 21.04, 119.14, 19.28701341, , 0, , 59.0
intel-3, 5, 400, 25, 10, 16.49, 158.24, 24.66798371, 27, 0.201688999999988, 100850, 59.0
base-intel-3, 5, 400, 25, 10, 12.95, 116.42, 18.02679708, , 0, , 60.0
intel-3, 5, 400, 25, 10, 17.06, 157.80, 24.72740310, 49, 0.126816000000019, 182731, 59.0
base-intel-3, 5, 400, 25, 10, 15.97, 119.93, 18.62763004, , 0, , 59.0
intel-3, 5, 400, 25, 10, 20.56, 162.69, 25.52368888, 30, 0.230000000000018, 111637, 59.0
base-intel-3, 5, 400, 25, 10, 11.00, 113.46, 17.34332348, , 0, , 58.0
intel-3, 5, 400, 25, 10, 16.51, 153.73, 24.38702768, 37, 0.153530999999987, 137854, 58.0
base-intel-3, 5, 400, 25, 10, 11.56, 112.56, 17.60601966, , 0, , 59.0
intel-3, 5, 400, 25, 10, 17.29, 157.49, 24.51695730, 28, 0.106348000000025, 104455, 59.0
base-intel-3, 5, 400, 25, 10, 12.59, 115.29, 17.88713573, , 0, , 60.0
intel-3, 5, 400, 25, 10, 18.52, 160.25, 25.38669842, 33, 0.145166000000017, 122867, 62.0
base-intel-3, 5, 400, 25, 10, 12.89, 114.42, 17.99838906, , 0, , 62.0
intel-3, 5, 400, 25, 10, 17.50, 155.30, 24.90871129, 58, 0.0296109999999885, 215679, 63.0
base-intel-3, 5, 400, 25, 10, 10.36, 115.06, 17.31826102, , 0, , 65.0
intel-3, 5, 400, 25, 10, 20.20, 163.38, 25.41501409, 60, 0.11003199999999, 223053, 60.0
base-intel-3, 5, 400, 25, 10, 12.29, 114.61, 17.79478243, , 0, , 62.0
intel-3, 5, 400, 25, 10, 16.75, 154.37, 24.65022962, 40, 0.146426000000019, 149009, 60.0
base-intel-3, 5, 400, 25, 10, 16.22, 130.96, 21.08110454, , 0, , 59.0
base-intel-3, 5, 200, 10, 10, 12.17, 113.38, 17.72819224, , 0, , 59.0
intel-3, 5, 200, 10, 10, 17.06, 154.85, 24.37844563, 14, 0.382180000000005, 26366, 58.0
base-intel-3, 5, 200, 10, 10, 12.88, 113.12, 17.99012859, , 0, , 58.0
intel-3, 5, 200, 10, 10, 16.29, 159.26, 24.32971180, 20, 0.262828000000013, 37506, 59.0
base-intel-3, 5, 200, 10, 10, 17.38, 118.67, 18.64266949, , 0, , 57.0
intel-3, 5, 200, 10, 10, 16.59, 155.60, 24.36284541, 27, 0.248849000000007, 50387, 59.0
base-intel-3, 5, 200, 10, 10, 11.80, 114.24, 17.81941218, , 0, , 60.0
intel-3, 5, 200, 10, 10, 16.26, 156.40, 24.44474178, 39, 0.304711999999995, 72475, 60.0
base-intel-3, 5, 200, 10, 10, 11.73, 114.95, 17.65263031, , 0, , 61.0
intel-3, 5, 200, 10, 10, 16.42, 153.97, 24.43730702, 16, 0.346570999999983, 30093, 62.0
base-intel-3, 5, 200, 10, 10, 11.99, 116.04, 17.72013838, , 0, , 62.0
intel-3, 5, 200, 10, 10, 18.64, 159.35, 25.02557428, 26, 0.23910699999999, 48645, 60.0
base-intel-3, 5, 200, 10, 10, 13.04, 116.96, 18.23721219, , 0, , 62.0
intel-3, 5, 200, 10, 10, 29.93, 174.28, 29.11313146, 26, 0.241077000000018, 48518, 60.0
base-intel-3, 5, 200, 10, 10, 25.93, 133.81, 22.35188974, , 0, , 62.0
intel-3, 5, 200, 10, 10, 21.94, 161.69, 25.87139040, 27, 0.232428000000027, 50225, 58.0
base-intel-3, 5, 200, 10, 10, 20.42, 126.32, 20.29530409, , 0, , 59.0
intel-3, 5, 200, 10, 10, 20.38, 164.13, 25.93027689, 19, 0.291224999999997, 35457, 58.0
base-intel-3, 5, 200, 10, 10, 17.95, 123.90, 19.64049361, , 0, , 60.0
intel-3, 5, 200, 10, 10, 46.04, 198.15, 34.07453246, 19, 0.10000500000001, 35472, 60.0
base-intel-3, 5, 200, 10, 10, 23.24, 127.22, 20.83534093, , 0, , 62.0
intel-3, 5, 200, 10, 10, 43.11, 175.39, 32.06565136, 12, 0.0236600000000067, 22544, 61.0
base-intel-3, 5, 200, 10, 10, 21.94, 118.09, 20.47118285, , 0, , 62.0
intel-3, 5, 200, 10, 10, 31.08, 164.26, 28.46668232, 21, 0.272631999999987, 39338, 62.0
base-intel-3, 5, 200, 10, 10, 22.75, 119.00, 20.74049155, , 0, , 62.0
intel-3, 5, 200, 10, 10, 26.36, 161.10, 26.99573221, 21, 0.242234999999994, 39292, 62.0
base-intel-3, 5, 200, 10, 10, 14.73, 118.34, 18.42379742, , 0, , 60.0
intel-3, 5, 200, 10, 10, 18.21, 163.51, 24.69591394, 28, 0.148132000000032, 52223, 56.0
base-intel-3, 5, 200, 10, 10, 12.84, 116.89, 17.96236194, , 0, , 59.0
intel-3, 5, 200, 10, 10, 16.62, 159.73, 24.15577324, 41, 0.161081000000024, 76379, 60.0
base-intel-3, 5, 200, 10, 10, 12.66, 116.56, 17.75999559, , 0, , 58.0
intel-3, 5, 200, 10, 10, 17.66, 162.40, 24.65362050, 28, 0.123616000000027, 52277, 58.0
base-intel-3, 5, 200, 10, 10, 13.73, 116.91, 17.99486329, , 0, , 59.0
intel-3, 5, 200, 10, 10, 17.86, 160.05, 24.64553533, 15, 0.368290000000002, 28251, 61.0
base-intel-3, 5, 200, 10, 10, 13.92, 119.11, 18.05468538, , 0, , 59.0
intel-3, 5, 200, 10, 10, 18.23, 162.18, 24.56170841, 15, 0.366967999999986, 28002, 59.0
base-intel-3, 5, 200, 10, 10, 12.07, 112.42, 17.66249037, , 0, , 59.0
intel-3, 5, 200, 10, 10, 17.29, 159.94, 24.47517517, 26, 0.364402999999982, 48649, 59.0
base-intel-3, 5, 200, 10, 10, 22.32, 141.06, 23.56109679, , 0, , 60.0
intel-3, 5, 200, 10, 10, 20.22, 170.89, 26.80837647, 26, 0.302330999999981, 48547, 65.0
base-intel-3, 5, 200, 10, 10, 13.50, 118.01, 18.03780652, , 0, , 62.0
intel-3, 5, 200, 10, 10, 21.68, 164.88, 25.56831926, 30, 0.321463999999992, 55959, 60.0
base-intel-3, 5, 200, 10, 10, 13.40, 114.28, 17.95531500, , 0, , 59.0
intel-3, 5, 200, 10, 10, 18.84, 161.63, 25.07183849, 56, 0.19158299999998, 103919, 64.0
base-intel-3, 5, 200, 10, 10, 13.42, 117.28, 18.10408361, , 0, , 60.0
intel-3, 5, 200, 10, 10, 17.79, 155.77, 24.52632515, 30, 0.0413540000000125, 55979, 60.0
base-intel-3, 5, 200, 10, 10, 12.80, 116.41, 17.85319291, , 0, , 59.0
intel-3, 5, 200, 10, 10, 18.42, 157.67, 24.66020071, 17, 0.358406000000002, 32041, 60.0
base-intel-3, 5, 200, 10, 10, 15.16, 118.09, 18.28784587, , 0, , 60.0
intel-3, 5, 200, 10, 10, 17.91, 160.99, 24.58453124, 40, 0.176739999999995, 74422, 60.0
base-intel-3, 5, 200, 10, 10, 14.54, 117.92, 18.34649744, , 0, , 60.0
intel-3, 5, 200, 10, 10, 19.44, 159.15, 24.89467797, 23, 0.331449000000021, 43053, 59.0
base-intel-3, 5, 200, 10, 10, 13.09, 118.17, 18.05131657, , 0, , 60.0
intel-3, 5, 200, 10, 10, 19.19, 159.57, 24.80804455, 26, 0.0780700000000252, 48519, 60.0
base-intel-3, 5, 200, 10, 10, 13.97, 114.92, 18.09605778, , 0, , 62.0
intel-3, 5, 200, 10, 10, 18.81, 160.31, 24.96823929, 36, 0.195482000000027, 66938, 61.0
base-intel-3, 5, 200, 10, 10, 13.49, 116.19, 17.81483193, , 0, , 60.0
intel-3, 5, 200, 10, 10, 22.02, 158.70, 25.36360562, 27, 0.184277000000009, 50363, 60.0
base-intel-3, 5, 200, 10, 10, 11.82, 113.91, 17.69375922, , 0, , 60.0
intel-3, 5, 200, 10, 10, 13.43, 156.58, 23.35668211, 15, 0.0396259999999984, 28216, 61.0
base-intel-3, 5, 200, 10, 10, 10.23, 114.37, 17.21812243, , 0, , 61.0
base-intel-3, 5, 200, 25, 10, 12.64, 117.37, 18.02038031, , 0, , 59.0
intel-3, 5, 200, 25, 10, 16.90, 160.44, 24.73028347, 29, 0.10270300000002, 54108, 61.0
base-intel-3, 5, 200, 25, 10, 12.67, 117.05, 18.01954707, , 0, , 60.0
intel-3, 5, 200, 25, 10, 17.07, 159.88, 24.84567595, 46, 0.0676900000000273, 85539, 60.0
base-intel-3, 5, 200, 25, 10, 12.67, 117.27, 18.02028223, , 0, , 60.0
intel-3, 5, 200, 25, 10, 16.99, 159.86, 24.71640839, 28, 0.164249999999981, 52230, 60.0
base-intel-3, 5, 200, 25, 10, 12.35, 115.73, 17.94533633, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.20, 161.42, 24.94394024, 85, 0.128781000000004, 157793, 60.0
base-intel-3, 5, 200, 25, 10, 12.46, 116.71, 17.95733236, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.68, 159.32, 24.63412052, 35, 0.205062999999996, 65162, 61.0
base-intel-3, 5, 200, 25, 10, 12.74, 116.48, 18.07445288, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.98, 159.69, 24.83885246, 32, 0.215517000000034, 59709, 61.0
base-intel-3, 5, 200, 25, 10, 12.46, 115.16, 18.08616650, , 0, , 60.0
intel-3, 5, 200, 25, 10, 17.59, 160.33, 25.15453721, 57, 0.0829520000000343, 105689, 62.0
base-intel-3, 5, 200, 25, 10, 12.53, 115.96, 18.06024345, , 0, , 63.0
intel-3, 5, 200, 25, 10, 17.17, 160.25, 24.99112373, 80, 0.101834999999994, 148612, 61.0
base-intel-3, 5, 200, 25, 10, 12.72, 116.25, 18.14196540, , 0, , 63.0
intel-3, 5, 200, 25, 10, 17.36, 160.29, 24.98937826, 58, 0.269785000000013, 107701, 61.0
base-intel-3, 5, 200, 25, 10, 12.38, 113.99, 18.07409269, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.21, 158.95, 24.99617334, 35, 0.0687550000000101, 65032, 62.0
base-intel-3, 5, 200, 25, 10, 12.28, 114.99, 17.95247590, , 0, , 63.0
intel-3, 5, 200, 25, 10, 16.72, 159.90, 24.69512308, 27, 0.100782999999979, 50301, 61.0
base-intel-3, 5, 200, 25, 10, 12.83, 118.90, 18.24394806, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.70, 157.61, 24.66826483, 45, 0.16001, 83663, 61.0
base-intel-3, 5, 200, 25, 10, 12.86, 115.20, 18.17969569, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.71, 160.02, 24.75966434, 47, 0.0993119999999976, 87295, 62.0
base-intel-3, 5, 200, 25, 10, 12.52, 115.80, 18.06145197, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.28, 160.49, 24.85994680, 75, 0.136134000000027, 139012, 61.0
base-intel-3, 5, 200, 25, 10, 12.38, 116.47, 18.10344940, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.78, 160.64, 24.86039477, 36, 0.0393550000000005, 67091, 61.0
base-intel-3, 5, 200, 25, 10, 13.00, 118.57, 18.22262283, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.70, 159.32, 24.71851295, 33, 0.256744000000026, 61529, 61.0
base-intel-3, 5, 200, 25, 10, 12.45, 118.41, 18.06414288, , 0, , 63.0
intel-3, 5, 200, 25, 10, 17.00, 160.42, 24.91089824, 42, 0.120070999999996, 78001, 62.0
base-intel-3, 5, 200, 25, 10, 12.48, 115.86, 18.17240068, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.27, 160.24, 25.18534769, 63, 0.161570999999981, 116996, 61.0
base-intel-3, 5, 200, 25, 10, 12.90, 118.64, 18.23581620, , 0, , 63.0
intel-3, 5, 200, 25, 10, 17.00, 160.97, 24.79545755, 67, 0.240523999999994, 124399, 61.0
base-intel-3, 5, 200, 25, 10, 12.33, 115.54, 18.00804644, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.73, 159.84, 25.22643642, 70, 0.194833000000017, 129989, 62.0
base-intel-3, 5, 200, 25, 10, 12.57, 117.85, 18.04624254, , 0, , 63.0
intel-3, 5, 200, 25, 10, 16.80, 159.82, 24.64916327, 34, 0.135385999999983, 63466, 62.0
base-intel-3, 5, 200, 25, 10, 12.88, 117.14, 18.20872296, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.71, 164.47, 24.86510604, 55, 0.0785060000000044, 102264, 62.0
base-intel-3, 5, 200, 25, 10, 12.45, 115.75, 18.01134517, , 0, , 64.0
intel-3, 5, 200, 25, 10, 17.26, 163.46, 25.10897140, 67, 0.123572000000024, 124400, 63.0
base-intel-3, 5, 200, 25, 10, 12.46, 117.44, 18.01991689, , 0, , 63.0
intel-3, 5, 200, 25, 10, 16.77, 159.76, 24.66129448, 30, 0.181224999999984, 55958, 61.0
base-intel-3, 5, 200, 25, 10, 13.01, 116.59, 18.31586613, , 0, , 62.0
intel-3, 5, 200, 25, 10, 16.70, 159.54, 24.71679525, 42, 0.148295000000019, 78159, 62.0
base-intel-3, 5, 200, 25, 10, 12.50, 117.86, 18.05785784, , 0, , 62.0
intel-3, 5, 200, 25, 10, 17.54, 161.47, 25.19323909, 30, 0.265638000000024, 55881, 62.0
base-intel-3, 5, 200, 25, 10, 31.01, 138.06, 25.08529354, , 0, , 62.0
intel-3, 5, 200, 25, 10, 37.88, 169.44, 30.37553935, 48, 0.124166000000002, 89121, 62.0
base-intel-3, 5, 200, 25, 10, 23.57, 120.57, 20.99311472, , 0, , 62.0
intel-3, 5, 200, 25, 10, 33.67, 164.08, 28.99078293, 35, 0.146028999999999, 65213, 63.0
base-intel-3, 5, 200, 25, 10, 16.37, 114.16, 18.99577035, , 0, , 68.0
intel-3, 5, 200, 25, 10, 22.49, 161.10, 25.72962904, 42, 0.221871000000021, 78074, 62.0
base-intel-3, 5, 200, 25, 10, 15.14, 113.95, 18.87349136, , 0, , 62.0
intel-3, 5, 200, 25, 10, 18.01, 162.87, 25.25948785, 66, 0.088040000000035, 122587, 61.0
base-intel-3, 5, 200, 25, 10, 12.80, 112.59, 17.95110516, , 0, , 66.0
base-intel-3, 3, 400, 10, 10, 12.06, 114.32, 17.70724711, , 0, , 61.0
intel-3, 3, 400, 10, 10, 17.60, 157.45, 24.69414397, 17, 0.000668000000018765, 62958, 62.0
base-intel-3, 3, 400, 10, 10, 10.91, 115.04, 17.45267526, , 0, , 61.0
intel-3, 3, 400, 10, 10, 19.91, 157.68, 25.58488191, 13, 0.00413100000002942, 48494, 62.0
base-intel-3, 3, 400, 10, 10, 15.04, 116.01, 18.54513145, , 0, , 63.0
intel-3, 3, 400, 10, 10, 26.49, 175.96, 28.28306178, 15, 0.0034650000000056, 55809, 62.0
base-intel-3, 3, 400, 10, 10, 36.32, 150.40, 25.57683121, , 0, , 63.0
intel-3, 3, 400, 10, 10, 23.75, 172.21, 27.46522932, 22, 0.000829000000010183, 81074, 64.0
base-intel-3, 3, 400, 10, 10, 11.04, 115.87, 17.53857488, , 0, , 61.0
intel-3, 3, 400, 10, 10, 18.36, 161.39, 25.19163099, 26, 0.00083999999998241, 95781, 61.0
base-intel-3, 3, 400, 10, 10, 16.63, 122.75, 19.32128543, , 0, , 62.0
intel-3, 3, 400, 10, 10, 21.44, 167.38, 26.26808423, 31, 0.000592999999980748, 114064, 61.0
base-intel-3, 3, 400, 10, 10, 19.74, 129.31, 21.06326047, , 0, , 63.0
intel-3, 3, 400, 10, 10, 34.73, 170.41, 28.02768560, 18, 0.00015000000001919, 66488, 61.0
base-intel-3, 3, 400, 10, 10, 12.95, 117.01, 18.05164530, , 0, , 62.0
intel-3, 3, 400, 10, 10, 15.11, 156.69, 24.15662595, 23, 0.00162199999999757, 84903, 62.0
base-intel-3, 3, 400, 10, 10, 26.63, 125.79, 21.90640173, , 0, , 63.0
intel-3, 3, 400, 10, 10, 26.65, 168.59, 27.40775377, 37, 0.000938000000019201, 135630, 63.0
base-intel-3, 3, 400, 10, 10, 14.13, 119.06, 18.41551772, , 0, , 63.0
intel-3, 3, 400, 10, 10, 18.57, 160.32, 25.08702032, 22, 0.000172000000020489, 81221, 70.0
base-intel-3, 3, 400, 10, 10, 25.04, 128.29, 21.47219617, , 0, , 63.0
intel-3, 3, 400, 10, 10, 36.60, 173.25, 30.52081614, 20, 0.0005469999999832, 74003, 62.0
base-intel-3, 3, 400, 10, 10, 21.79, 126.65, 20.48990331, , 0, , 62.0
intel-3, 3, 400, 10, 10, 38.22, 175.97, 30.24543145, 26, 0.000785000000007585, 95563, 62.0
base-intel-3, 3, 400, 10, 10, 18.68, 119.45, 19.40755027, , 0, , 60.0
intel-3, 3, 400, 10, 10, 38.86, 176.50, 30.64774141, 39, 0.000381000000004406, 143082, 60.0
base-intel-3, 3, 400, 10, 10, 14.47, 122.45, 18.42045962, , 0, , 58.0
intel-3, 3, 400, 10, 10, 28.35, 171.11, 27.69633670, 17, 0.00211100000001352, 63046, 58.0
base-intel-3, 3, 400, 10, 10, 17.95, 119.97, 19.33130997, , 0, , 64.0
intel-3, 3, 400, 10, 10, 20.56, 159.97, 25.51213342, 31, 0.000371000000029653, 113781, 60.0
base-intel-3, 3, 400, 10, 10, 10.12, 113.40, 17.18377903, , 0, , 62.0
intel-3, 3, 400, 10, 10, 18.85, 158.17, 25.12312767, 15, 7.39999999836982e-05, 55653, 66.0
base-intel-3, 3, 400, 10, 10, 18.51, 122.96, 19.65939610, , 0, , 61.0
intel-3, 3, 400, 10, 10, 32.32, 178.00, 29.60686525, 47, 0.000351000000023305, 172280, 64.0
base-intel-3, 3, 400, 10, 10, 16.46, 124.43, 19.52773654, , 0, , 63.0
intel-3, 3, 400, 10, 10, 23.07, 169.51, 26.55401671, 16, 0.000469000000009601, 59270, 64.0
base-intel-3, 3, 400, 10, 10, 20.96, 126.93, 20.73192487, , 0, , 62.0
intel-3, 3, 400, 10, 10, 26.13, 162.95, 27.00778591, 39, 0.000540000000000873, 143052, 61.0
base-intel-3, 3, 400, 10, 10, 10.86, 117.30, 17.60212646, , 0, , 60.0
intel-3, 3, 400, 10, 10, 27.85, 170.66, 27.79521633, 22, 0.000921000000005279, 81025, 60.0
base-intel-3, 3, 400, 10, 10, 24.41, 129.00, 21.57038677, , 0, , 59.0
intel-3, 3, 400, 10, 10, 19.65, 166.10, 25.67496798, 21, 0.00063399999999092, 77603, 59.0
base-intel-3, 3, 400, 10, 10, 18.10, 120.24, 19.55704083, , 0, , 61.0
intel-3, 3, 400, 10, 10, 20.18, 160.83, 25.50584821, 25, 0.00138200000003508, 91916, 61.0
base-intel-3, 3, 400, 10, 10, 17.54, 121.64, 19.80026000, , 0, , 62.0
intel-3, 3, 400, 10, 10, 19.81, 162.67, 25.76750472, 19, 0.00118000000003349, 70184, 63.0
base-intel-3, 3, 400, 10, 10, 13.17, 115.53, 18.36340950, , 0, , 63.0
intel-3, 3, 400, 10, 10, 21.74, 168.57, 26.49896166, 22, 0.00092699999999013, 81054, 63.0
base-intel-3, 3, 400, 10, 10, 16.75, 119.22, 19.22695995, , 0, , 63.0
intel-3, 3, 400, 10, 10, 19.96, 166.66, 25.98521519, 44, 0.000660999999979595, 161096, 61.0
base-intel-3, 3, 400, 10, 10, 16.39, 117.76, 19.07431078, , 0, , 60.0
intel-3, 3, 400, 10, 10, 28.76, 165.13, 27.51984697, 28, 0.00175699999999779, 103034, 59.0
base-intel-3, 3, 400, 10, 10, 14.69, 118.80, 18.68955369, , 0, , 60.0
intel-3, 3, 400, 10, 10, 24.27, 165.30, 26.71053166, 49, 0.00141800000000103, 179535, 59.0
base-intel-3, 3, 400, 10, 10, 15.68, 121.32, 18.70739288, , 0, , 61.0
intel-3, 3, 400, 10, 10, 23.51, 164.30, 26.77292890, 44, 0.000312000000008084, 160846, 61.0
base-intel-3, 3, 400, 10, 10, 15.96, 118.90, 19.11264185, , 0, , 62.0
intel-3, 3, 400, 10, 10, 32.23, 185.05, 30.33669315, 19, 7.49999999811735e-05, 70239, 62.0
base-intel-3, 3, 400, 10, 10, 19.03, 120.91, 20.05476342, , 0, , 62.0
intel-3, 3, 400, 10, 10, 18.61, 161.43, 25.33510460, 26, 0.000764000000003762, 95565, 62.0
base-intel-3, 3, 400, 10, 10, 14.33, 116.10, 18.69022350, , 0, , 61.0
base-intel-3, 3, 400, 25, 10, 13.38, 117.34, 18.49218257, , 0, , 60.0
intel-3, 3, 400, 25, 10, 19.23, 159.79, 25.66203750, 45, 0.0004650000000197, 164735, 60.0
base-intel-3, 3, 400, 25, 10, 12.89, 118.76, 18.08475208, , 0, , 60.0
