work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
ola-mixed-inverted, 5, 400, 25, 10, 468.89, 9.20602152, 60, 0.203530999999998, 222826
base-ola-mixed-inverted, 5, 400, 25, 10, 353.58, 6.73669591, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 447.87, 9.13257216, 73, 0.17280999999997, 271204
base-ola-mixed-inverted, 5, 400, 25, 10, 343.05, 6.61043511, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 477.16, 9.12924175, 32, 0.0493270000000052, 119276
base-ola-mixed-inverted, 5, 400, 25, 10, 345.78, 6.66869918, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 483.98, 9.11710855, 35, 0.165300999999999, 130628
base-ola-mixed-inverted, 5, 200, 10, 10, 319.60, 6.67801420, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 437.10, 9.02072765, 32, 0.135135999999989, 59520
base-ola-mixed-inverted, 5, 200, 10, 10, 330.79, 6.61409300, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 468.50, 9.10756635, 15, 0.395579999999995, 28174
base-ola-mixed-inverted, 5, 200, 10, 10, 328.57, 6.65415793, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 468.01, 9.15823331, 18, 0.404909999999973, 33683
base-ola-mixed-inverted, 5, 200, 10, 10, 333.07, 6.63444157, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 456.93, 9.12104786, 15, 0.104742999999985, 28175
base-ola-mixed-inverted, 5, 200, 10, 10, 340.70, 6.69175273, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 491.14, 9.20369221, 28, 0.0919450000000097, 52189
base-ola-mixed-inverted, 5, 200, 10, 10, 354.71, 6.74033840, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 485.40, 9.10984491, 15, 0.395797000000016, 28247
base-ola-mixed-inverted, 5, 200, 10, 10, 355.39, 6.71715993, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 496.92, 9.16001288, 17, 0.297018999999977, 31861
base-ola-mixed-inverted, 5, 200, 10, 10, 358.24, 6.71152982, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 475.30, 9.15689869, 26, 0.119156999999973, 48627
base-ola-mixed-inverted, 5, 200, 10, 10, 333.65, 6.69862946, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 504.79, 9.27911983, 22, 0.298571999999979, 41177
base-ola-mixed-inverted, 5, 200, 10, 10, 346.89, 6.71163606, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 455.41, 9.07965373, 26, 0.364034000000004, 48500
base-ola-mixed-inverted, 5, 200, 10, 10, 329.49, 6.64600668, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 457.46, 9.02985162, 20, 0.38009999999997, 37500
base-ola-mixed-inverted, 5, 200, 10, 10, 327.47, 6.68503308, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 448.43, 9.07217005, 16, 0.390788999999984, 29956
base-ola-mixed-inverted, 5, 200, 10, 10, 356.13, 6.73159882, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 486.24, 9.14397021, 15, 0.453727000000015, 28239
base-ola-mixed-inverted, 5, 200, 10, 10, 323.24, 6.64592622, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 446.30, 9.07926247, 35, 0.112536999999975, 65174
base-ola-mixed-inverted, 5, 200, 10, 10, 341.71, 6.70720281, , 0, 
