work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-initial, 10, 200, 25, 10, 326.17, 6.59328386, , 0, 
cec-initial, 10, 200, 25, 10, 461.11, 9.04303669, 50, 3.21963099999999, 92407
base-cec-initial, 10, 200, 25, 10, 350.13, 6.66692759, , 0, 
cec-initial, 10, 200, 25, 10, 432.95, 8.98724106, 30, 6.79383999999999, 55784
base-cec-initial, 10, 200, 25, 10, 339.38, 6.67306470, , 0, 
cec-initial, 10, 200, 25, 10, 464.89, 9.06563180, 28, 4.31484799999998, 52075
base-cec-initial, 10, 200, 25, 10, 335.38, 6.63749920, , 0, 
cec-initial, 10, 200, 25, 10, 448.48, 9.01709038, 67, 4.10753, 124067
base-cec-initial, 10, 200, 25, 10, 337.33, 6.66615303, , 0, 
cec-initial, 10, 200, 25, 10, 473.27, 9.07525351, 44, 2.84533699999997, 81510
base-cec-initial, 10, 200, 25, 10, 327.14, 6.58880391, , 0, 
cec-initial, 10, 200, 25, 10, 475.42, 9.13464086, 53, 3.37622899999997, 98459
base-cec-initial, 10, 200, 25, 10, 335.27, 6.61848252, , 0, 
cec-initial, 10, 200, 25, 10, 463.08, 9.03081806, 43, 5.79952399999996, 79866
base-cec-initial, 10, 200, 25, 10, 368.11, 6.70961694, , 0, 
cec-initial, 10, 200, 25, 10, 477.90, 9.14147807, 64, 2.79159699999997, 118470
base-cec-initial, 10, 200, 25, 10, 356.59, 6.69488500, , 0, 
cec-initial, 10, 200, 25, 10, 481.11, 9.11832339, 53, 3.03723300000001, 98386
base-cec-initial, 10, 200, 25, 10, 350.80, 6.66040420, , 0, 
cec-initial, 10, 200, 25, 10, 498.34, 9.17459651, 59, 4.744212, 109049
base-cec-initial, 10, 200, 25, 10, 343.11, 6.66213439, , 0, 
cec-initial, 10, 200, 25, 10, 460.59, 9.08676799, 49, 3.50307599999996, 90711
base-cec-initial, 10, 200, 25, 10, 421.92, 7.02984948, , 0, 
cec-initial, 10, 200, 25, 10, 548.14, 9.50599983, 34, 5.193601, 63085
base-cec-initial, 10, 200, 25, 10, 398.80, 6.86712002, , 0, 
cec-initial, 10, 200, 25, 10, 542.23, 9.44192141, 39, 5.15337299999999, 72495
base-cec-initial, 10, 200, 25, 10, 380.88, 6.88906614, , 0, 
cec-initial, 10, 200, 25, 10, 509.71, 9.33256707, 35, 4.61247499999996, 65017
base-cec-initial, 10, 200, 25, 10, 380.92, 6.81054369, , 0, 
cec-initial, 10, 200, 25, 10, 472.01, 9.10951613, 44, 2.83493299999998, 81613
